* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
132.000000	80.284	-52.8457
136.000000	79.603	-45.2375
140.000000	80.598	-40.3218
145.000000	81.507	-50.8850
150.000000	80.329	-58.4277
155.000000	79.953	-51.3162
160.000000	80.460	-47.6685
165.000000	81.354	-50.4746
170.000000	81.843	-55.4482
175.000000	81.498	-59.5876
180.000000	80.994	-62.1040
185.000000	80.497	-61.5125
190.000000	81.257	-57.1506
195.000000	82.471	-58.4062
200.000000	82.221	-64.4749
206.000000	81.436	-61.0293
212.000000	82.158	-54.8237
218.000000	83.740	-53.0149
224.000000	84.900	-57.1614
230.000000	85.373	-61.2026
236.000000	86.513	-60.1108
243.000000	88.774	-65.6716
250.000000	89.898	-84.2942
258.000000	89.368	-106.3086
265.000000	87.909	-118.2983
272.000000	86.565	-126.9263
280.000000	84.601	-129.7229
290.000000	83.356	-114.8865
300.000000	83.969	-108.3630
307.000000	84.214	-109.6890
315.000000	84.083	-108.5725
325.000000	84.945	-108.1318
335.000000	85.039	-112.6541
345.000000	85.432	-114.6763
355.000000	85.723	-114.7427
365.000000	85.936	-116.8145
375.000000	86.079	-118.8889
387.000000	86.438	-122.8987
400.000000	86.156	-129.2500
412.000000	85.828	-132.6851
425.000000	86.127	-133.9048
437.000000	86.034	-139.4397
450.000000	84.970	-141.5771
462.000000	84.066	-135.6465
475.000000	84.198	-127.5916
487.000000	85.360	-123.4297
500.000000	86.708	-125.7512
515.000000	87.804	-132.4365
530.000000	88.423	-137.6694
545.000000	89.191	-147.6917
560.000000	88.656	-161.5725
580.000000	86.113	-165.1211
600.000000	84.716	-158.4160
615.000000	85.094	-153.5957
630.000000	85.852	-155.1377
650.000000	85.656	-161.3613
670.000000	84.488	-162.5840
690.000000	83.556	-158.5928
710.000000	82.818	-151.2480
730.000000	83.315	-135.8164
750.000000	85.722	-125.4221
775.000000	88.794	-129.3010
800.000000	89.779	-147.4907
825.000000	88.409	-159.1760
850.000000	87.533	-149.4456
875.000000	88.768	-146.6279
900.000000	89.925	-151.3442
925.000000	90.386	-160.3875
950.000000	90.115	-170.3101
975.000000	89.431	-173.6492
1000.000000	89.453	-176.5447
1030.000000	88.987	174.8662
1060.000000	87.521	171.2666
1090.000000	86.090	175.8813
1120.000000	85.401	-177.3142
1150.000000	85.563	-171.8962
1180.000000	85.852	-167.8545
1220.000000	87.147	-164.2878
1250.000000	87.706	-167.2598
1280.000000	87.792	-169.3618
1320.000000	88.058	-170.3540
1360.000000	88.608	-173.6584
1400.000000	89.351	179.2935
1450.000000	88.847	172.4897
1500.000000	89.113	166.8699
1550.000000	88.009	156.3987
1600.000000	86.680	156.4634
1650.000000	85.652	152.3813
1700.000000	84.694	153.6931
1750.000000	84.504	151.9470
1800.000000	83.865	148.4653
1850.000000	83.009	145.2104
1900.000000	81.866	142.3818
1950.000000	80.499	142.8247
2000.000000	79.412	142.1265
2060.000000	77.966	143.8748
2120.000000	76.925	146.3230
2180.000000	75.629	151.4858
2240.000000	74.855	157.2241
2300.000000	74.243	157.3408
2360.000000	73.101	156.2913
2430.000000	71.323	148.6655
2500.000000	69.940	65.4541
2580.000000	69.647	-107.5369
2650.000000	69.541	-154.6113
2720.000000	69.811	-157.0752
2800.000000	69.521	-158.2659
2900.000000	68.533	-154.7859
3000.000000	67.213	-146.4983
3070.000000	66.495	-134.0725
3150.000000	66.312	-118.8965
3250.000000	66.977	-93.8555
3350.000000	70.701	-70.5654
3450.000000	75.421	-61.4907
3550.000000	79.938	-66.1157
3650.000000	83.368	-84.3997
3750.000000	85.372	-111.6372
3870.000000	86.375	-149.5508
4000.000000	84.728	170.6802
4120.000000	81.082	151.3779
4250.000000	77.122	142.0869
4370.000000	73.924	137.6113
4500.000000	70.556	136.8291
4620.000000	67.557	142.1912
4750.000000	65.385	154.1003
4870.000000	64.901	163.3242
5000.000000	65.385	161.4900
5150.000000	64.629	146.5845
5300.000000	62.267	100.8921
5450.000000	60.616	169.4692
5600.000000	59.182	28.0869
5800.000000	58.290	-15.9062
6000.000000	58.467	-51.3867
6150.000000	58.774	100.0801
6300.000000	59.324	-50.8594
6500.000000	58.542	-173.3584
6700.000000	57.031	150.1270
6900.000000	55.692	-42.3086
7100.000000	54.724	-27.9883
7300.000000	54.430	-126.4688
7500.000000	54.544	-71.7461
7750.000000	54.886	89.4570
8000.000000	55.449	-49.0469
8250.000000	55.817	-72.9297
8500.000000	56.043	-155.0938
8750.000000	55.918	-54.3906
9000.000000	55.538	-37.1016
9250.000000	55.521	-128.6328
9500.000000	55.764	117.5938
9750.000000	56.946	81.1250
10000.000000	58.331	125.9688
10300.000000	58.227	-102.2031
10600.000000	57.707	2.5312
10900.000000	57.386	48.2500
11200.000000	57.444	-176.5000
11500.000000	57.773	23.4531
11800.000000	57.712	-23.2500
12200.000000	57.706	40.1875
12500.000000	57.550	-125.8125
12800.000000	57.316	-94.1562
13200.000000	57.423	52.4688
13600.000000	57.781	-92.5625
14000.000000	58.024	-158.8125
14500.000000	58.533	157.9375
15000.000000	58.635	164.0625
15500.000000	58.959	-120.1562
16000.000000	59.056	0.5000
16500.000000	59.245	108.5938
17000.000000	59.458	-110.0625
17500.000000	59.814	-51.9688
18000.000000	59.967	80.2500
18500.000000	60.223	-170.4375
19000.000000	60.690	-82.1250
19500.000000	61.241	-37.0000
20000.000000	61.573	66.5625
20600.000000	60.518	141.8750
21200.000000	59.119	162.5625
21800.000000	57.954	103.2500
22400.000000	56.911	31.0000
23000.000000	55.834	-110.3125
23600.000000	56.198	-8.5000

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 3
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.232	-100.3295
1.030000	60.881	-101.3329
1.060000	60.527	-102.7120
